truth_direct_effect,truth_indirect_effect,ols_direct_effect,ols_direct_effect_se,ols_direct_effect_up,ols_direct_effect_low,ols_indirect_effect,ols_indirect_effect_se,ols_indirect_effect_up,ols_indirect_effect_low,heckit_direct_effect,heckit_direct_effect_se,heckit_direct_effect_up,heckit_direct_effect_low,heckit_indirect_effect,heckit_indirect_effect_se,heckit_indirect_effect_up,heckit_indirect_effect_low,cf_direct_effect,cf_direct_effect_se,cf_direct_effect_up,cf_direct_effect_low,cf_indirect_effect,cf_indirect_effect_se,cf_indirect_effect_up,cf_indirect_effect_low,sigma_1
1.399,1.2247642766189624,1.886255132482479,0.055027318858571636,1.99501448052698,1.7765053856063437,0.7496952051543408,0.04040108618129929,0.8294812378343628,0.6730158730086225,1.4955856423229372,0.14288852081040745,1.7596817245841239,1.188028987697214,1.1521889837675672,0.1358939755328991,1.4384445534637085,0.895998026557741,1.3651676501235717,0.1683728388943964,1.6958417040634228,1.025160771642473,1.2952049448717051,0.17658579546038247,1.6523866537471545,0.9490320628438688,0
1.369,1.2360689182482651,1.8971872286568314,0.06751515921453645,2.0308973334471743,1.7688475532036896,0.7207353240740993,0.052779823185768245,0.8275333058748641,0.6179095655390026,1.4540063222060107,0.15185482321714558,1.7326009308740817,1.1212612438450877,1.155218844826522,0.14643182674130348,1.4703308629624086,0.8714011293452533,1.5829862060495319,0.20304072883860025,1.9736874778770477,1.1959810581592822,1.021441283189057,0.19103019489342835,1.4047867719810363,0.6510878757321233,0.25
1.388,1.2312119935252221,1.7041749603152516,0.09924990292023649,1.8995429755410347,1.5131403127938732,0.891715261961987,0.08752332201596036,1.0586266673775706,0.7191096752295771,1.3496688516539705,0.16596473743024226,1.6864947348404267,1.0258648668492276,1.248279201712895,0.15924707620420564,1.5678555756588248,0.9440097093513395,1.36378377578165,0.19705355974309055,1.7670886224928433,0.9745006739398535,1.2251125360317416,0.19209030586810213,1.6243302221693252,0.8557034917607439,0.5
1.355,1.1604663430749678,1.5161973287681219,0.10826820122008794,1.7266458280319865,1.301027635857104,1.0379297640193765,0.10103473140671286,1.2413872441351768,0.843035589066177,1.1419601088634763,0.16478458394773643,1.487835239821747,0.795365920048695,1.4115355516189507,0.15753860324798008,1.724756331101812,1.0975625725785092,1.2284543589750017,0.23328947013212167,1.6610789309598102,0.7795230004585724,1.3101566407129377,0.23080655389494564,1.7551177079784355,0.8760988075325299,0.75
1.361,1.1859354786424217,1.3381025474263177,0.1370711321368029,1.5869784947234826,1.0542471250660388,1.2852274913707666,0.1243723055747656,1.5411354905095913,1.0653740904791766,1.3795292725408994,0.1974279331932979,1.7423980245740354,1.0071612446914506,1.2498564492136965,0.1856584543454915,1.6084171676896184,0.9065534336689394,1.456688650954685,0.33322102163548517,2.0784866291170903,0.8529735903152634,1.1882126862098723,0.32213181562004245,1.7410226305644778,0.6012351099106473,1
1.39,1.2573498909746708,1.1222657294571645,0.11031133950368828,1.3468307901557173,0.9138752824967291,1.5576514679570301,0.09573944381427917,1.7488993708155671,1.3821160647092419,1.5665825148647414,0.24447232078282766,2.073861537375862,1.1205663214099835,1.1290321731854267,0.23102666519595427,1.5572363587536113,0.6623462969369629,1.4085382357112481,0.27713345543851114,2.012468989657415,0.8811847482369498,1.2802547293571813,0.2586518164238509,1.7713638184897689,0.7290067702750862,1.25
1.391,1.226059435148673,1.0402037144145162,0.10386342823841047,1.250921140174784,0.8423293491482039,1.5679750195935154,0.0929930339318408,1.7484062509059535,1.390438403787815,1.317787956334416,0.19104210979216607,1.7259100595949808,0.94689244904914,1.3142194789053496,0.17692214638517717,1.665113239897495,0.9572254607064842,1.3913892558953216,0.2376504616550896,1.897605789212733,0.9486127881963585,1.2444454985404183,0.2170114409189938,1.661806429592267,0.8031393597398132,1.5
1.403,1.2793191365061058,0.9891529922366842,0.1448122993317261,1.2745836673454496,0.687554070666226,1.83577125853358,0.12658245762046427,2.0899139569085086,1.5956751840844623,2.347778893523358,0.319845120437026,3.0349591745640594,1.7709579828161766,0.5237696413293043,0.2904342904217098,1.0316989238555943,-0.08125648569593262,2.364686206111197,0.46204445564287633,3.344353126468456,1.543601988421505,0.5572717441497469,0.4351923370047452,1.328223125753664,-0.35842814180654514,1.75
1.396,1.2369698793744164,0.7565763407472083,0.12705060874690405,0.9996668591037173,0.5051111430106757,2.0225428930637346,0.11719442521135197,2.248695796086131,1.7970283944162415,1.7991393869005778,0.3319930835998816,2.473447603612616,1.1923895592859577,1.0415988456668435,0.30612731021581085,1.6222920270020071,0.4431386160569898,1.702925117713616,0.41601029345958346,2.5564609844435635,0.8984689941749436,1.1208902275399117,0.39843741138092104,1.9021016751331625,0.3043802355377398,2
