truth_total_effect,ols_total_effect,truth_direct_effect,ols_direct_effect,heckit_direct_effect,cf_direct_effect,truth_indirect_effect,ols_indirect_effect,heckit_indirect_effect,cf_indirect_effect
2.5956051312449566,2.655067613897696,1.378,0.975811747065815,1.9959345056912727,2.4660977491286147,1.2106051312449568,1.6651685410660373,0.6616891369496809,0.1889698647690814
2.6113911622283705,2.637717633681399,1.389,0.816249348902961,1.4390544395938418,1.626109524704625,1.2383911622283705,1.8208746857622318,1.1864040491789203,1.0116081089767741
2.5646824141696283,2.59261082710249,1.362,0.9054096624441286,1.4373256193562343,1.4227603360534413,1.1876824141696283,1.7168052573169934,1.1425876068927179,1.1698504910490488
2.5837939283087805,2.6744544977945868,1.353,1.057051782145832,1.6306048659745205,1.6600484984905997,1.1977939283087804,1.6331980695051886,1.0251988398536507,1.0144059993039871
2.5745832333503227,2.5403456034337584,1.382,0.8913705395491247,1.4922913330478738,2.008642912402982,1.227583233350323,1.630930012057746,1.061067992134472,0.5317026910307763
2.5764821278647405,2.5820043945615785,1.353,1.002539670127293,1.4176742092073873,1.5185736264455754,1.1884821278647404,1.5792243390096443,1.1149747719306868,1.0634307681160031
2.5418099352110213,2.448843675384603,1.378,0.9484832546058436,1.4212982884595933,1.3446575093978028,1.1888099352110213,1.505942203363549,1.0373109103781704,1.1041861659868002
2.6255757300968523,2.62392619699708,1.381,1.0290992783968405,1.1119100816025427,1.0238987355510991,1.2415757300968524,1.579357912991968,1.4947653917039527,1.6000274614459808
2.590634713623296,2.60715230502854,1.366,0.9230380108194686,1.1831104165318256,1.4318872124601092,1.2016347136232963,1.67628136171122,1.4294746610826556,1.1752650925684307
2.589673760558618,2.6805193629710953,1.408,0.9754384091657322,1.3471818992063194,1.1084837229744124,1.2066737605586182,1.687778259916521,1.3371469042127107,1.5720356399966828
2.626611993791952,2.6534227918596263,1.414,0.8830779773150517,1.592187129973562,1.5166750445160266,1.2616119937919519,1.7468348443072585,1.1033982009549859,1.1367477473435996
2.6081028342065906,2.571691278429763,1.385,0.8892168968614508,1.5831043908002327,1.5462110809149308,1.2181028342065907,1.6921480946793326,0.9810667661708967,1.0254801975148324
2.55944348531767,2.7429263845636798,1.395,0.938329654713282,1.628667498680826,1.8479688702389434,1.17644348531767,1.805565983486807,1.1216405889124328,0.8949575143247364
2.6123102763080746,2.5297939974507777,1.365,0.7838447721077749,1.3836505738169738,1.1622064950031783,1.2163102763080749,1.769461891366293,1.1444846356862917,1.3675875024475994
2.5672726120057248,2.629896524064784,1.35,1.0743653455587534,1.5058550833941453,1.5832076263117907,1.1922726120057245,1.5414790191001047,1.1065179172791761,1.0466888977529933
2.6187426779395926,2.6230221916481016,1.369,0.8369197577461254,1.369189587638861,1.30068770250662,1.2387426779395925,1.8100970202097602,1.2646690747781246,1.3223344891414817
2.5246776788585965,2.479517453758543,1.345,1.048854634941593,1.3984680384846888,1.5866716857444652,1.1476776788585965,1.3936603366084526,1.0107168503358266,0.892845768014078
2.6597081325603518,2.640471240443735,1.4,0.8204651191312895,1.2922727007082944,0.9823896154074874,1.284708132560352,1.821867216032019,1.3905850661843115,1.6580816250362476
2.613466273516466,2.628732010268041,1.365,0.9613852246667584,1.5935718664724567,1.6904171635002159,1.2254662735164665,1.708959521459666,1.0383314243443065,0.9383148467678251
2.5585108047510223,2.489369448518927,1.359,0.8163259381724192,1.0268312530860155,1.163993491476092,1.1565108047510226,1.677890767095822,1.4209386280754701,1.3253759570428347
2.6203816438789738,2.6565428734861674,1.397,0.7338047721158556,1.4984929087981351,1.1659889547349451,1.2513816438789735,1.9031476264782996,1.1880995379187276,1.4905539187512222
2.6204793685470866,2.72997882260625,1.375,1.097883031651884,1.7042923872083158,1.804333828896038,1.2014793685470866,1.6495611449923124,0.9969196545145105,0.9256449937102118
2.5200052153097516,2.522793941671098,1.382,1.0729331607165953,1.4883304166257472,1.5733877360794941,1.1500052153097515,1.450320227807593,1.046150743209753,0.9494062055916039
2.6280616233033554,2.5795964622727494,1.375,0.8754811237532228,1.2318686749993,1.4454612740105885,1.2410616233033553,1.730289952130952,1.352721506364229,1.1341351882621609
2.614075323292902,2.6151196402718933,1.376,0.958465285376362,2.0154996024000824,1.9073193975149572,1.2170753232929021,1.6616624153665966,0.5883814714123446,0.7078002427569361
2.5068914048599096,2.533434646431964,1.374,0.8173154923851652,1.1173187550984056,1.3070741860185717,1.1418914048599098,1.7162798287786873,1.4279117819014182,1.2263604604133924
2.558819393952614,2.5426438385562404,1.3840000000000001,0.8972111997574674,1.0084483777690203,1.4813901488603676,1.1958193939526138,1.6136933870043055,1.5741442046550056,1.0612536896958729
2.647485961979002,2.679012925954912,1.396,0.9891158518278604,1.6689698079911417,1.6645909382867867,1.2634859619790018,1.6819660023149952,1.0494028183313426,1.0144219876681253
2.606208512229278,2.62049309120155,1.377,0.9905976758221405,1.6518153880990065,1.5602581370209678,1.2332085122292782,1.6361333151085875,0.9564619226951128,1.0602349541805822
2.551355190843802,2.5308669641474193,1.339,0.8726256852600727,1.009964539527618,0.9476169281010374,1.155355190843802,1.694314284545478,1.502016625332193,1.583250036046382
2.656591806780979,2.6411258315136337,1.396,0.9137565150823819,1.5792679734171804,1.5348831316572216,1.3005918067809787,1.7144925137705234,1.096308237197323,1.106242699856412
2.5512643015849648,2.4704746785807448,1.3780000000000001,0.8573970017624307,1.2070155507859752,1.2601856068449888,1.180264301584965,1.6015921409210745,1.2692706978509627,1.210289071735756
2.532902629381002,2.619567710886415,1.392,0.894647150317803,1.10803964225993,0.995063131484646,1.181902629381002,1.7120825035018983,1.5292610594532388,1.6245045794017692
2.605152916985769,2.523458067770717,1.383,0.9011437618224007,1.1151514799350173,0.9749641458669974,1.255152916985769,1.5993017899804298,1.4215681156383964,1.5484939219037193
2.5670916576954204,2.6172080113515097,1.373,0.9267958954009103,1.2776373634842524,1.2252713033428702,1.1700916576954201,1.7096720341312814,1.3225179252291714,1.3919367080086396
2.516939626311555,2.558239607814326,1.3739999999999999,0.8284867077737579,1.1222823038238599,1.3505712369333809,1.143939626311555,1.726773554408868,1.4409523281402048,1.207668370880945
2.6399699141199804,2.539038776761496,1.413,0.8446429885241198,1.2351284575141217,1.0360355225302453,1.2649699141199804,1.6899708856944562,1.3484198535413885,1.5030032542312508
2.5664431240026837,2.641696309504516,1.399,0.8886410518756658,1.5886583326969437,1.5715569623092276,1.1984431240026836,1.7271372141844492,1.0762028886130002,1.0701393471952882
2.6386425631427746,2.618703771889418,1.368,1.2043708103263828,1.3054414430767987,1.1813220556347668,1.2476425631427746,1.4367556408887194,1.2936564975225642,1.4373817162546514
2.4997991123281196,2.4906472831457034,1.357,0.9462050023733711,1.6249754105287266,1.550403337471512,1.1247991123281196,1.5474470214730647,0.8405393688514724,0.9402439456741913
2.64999610752779,2.6501496623851555,1.396,0.8537659056525343,1.4961746857053821,1.3223635167340315,1.3069961075277898,1.7765846275576305,1.24364742059919,1.327786145651124
2.6099584770183593,2.640881465498737,1.394,0.9805158742564846,1.4375060367541297,1.1067674722006846,1.2389584770183593,1.6510972232758043,1.2203786377117531,1.5341139932980525
2.52029550188281,2.4994316242676593,1.398,0.8845133689388481,1.5796420218571965,1.6036507320701396,1.1692955018828097,1.6017630922445247,0.9231669376266558,0.8957808921975197
2.551978197486709,2.5767498628167695,1.377,0.7803955964408172,1.050501734283263,1.0590762592045355,1.183978197486709,1.7895343339557237,1.514334751344396,1.517673603612234
2.616570330557909,2.5677595607563117,1.386,0.8729535246068825,1.5565892445090643,1.782764773269398,1.220570330557909,1.694721946549273,1.00035455625338,0.7849947874869136
2.600835267570736,2.5977052951027133,1.3800000000000001,0.975931610810054,1.553210220876546,1.7730810606143117,1.206835267570736,1.6072931993516753,1.0451464197050482,0.8246242344884016
2.500554593380386,2.5651327561669515,1.347,1.1244236824491982,1.379878607256084,1.5696848750215655,1.1245545933803858,1.4457244165940668,1.1448671106412152,0.995447881145386
2.697359501974907,2.71581589708968,1.406,0.7839113793922352,1.324065200906983,1.2867311665038919,1.301359501974907,1.9210508923296619,1.38437141679743,1.429084730585788
2.6632188851606013,2.6088030259710298,1.4,1.0295047648851123,2.23138433224458,2.2306346535755335,1.2882188851606013,1.5758678508563804,0.4354085009014312,0.3781683723954963
2.5500520611545854,2.690250640165664,1.353,1.0980447377892673,1.6395426802492519,1.7268528265073053,1.1820520611545853,1.6052050728776144,1.0279878261296491,0.9633978136583585
2.639936369685677,2.538770524054366,1.368,0.8817815487313648,1.5033712273911162,1.4971031904431793,1.246936369685677,1.6840238028381207,1.0196575491546633,1.0416673336111868
2.573175657408757,2.566950849700105,1.377,1.133917160213951,1.4128450525775167,1.3478165977065153,1.207175657408757,1.4354614000499686,1.1481122502768073,1.2191342519935895
2.584560416610847,2.4575953865043925,1.375,0.7715331967589187,1.45742801024942,1.6416693676337357,1.213560416610847,1.6982076077747206,1.0015238362441978,0.8159260188706567
2.521910297000463,2.4838438447136615,1.365,0.8574226005772926,1.4873824999921574,1.5452968410146584,1.1469102970004632,1.6294667516867443,1.0057237951502727,0.9385470036990031
2.6397780451897717,2.510901283507309,1.4,0.9237771608750119,1.3549662330400822,1.3234159318686576,1.2667780451897717,1.5911998990245324,1.1750645462513016,1.1874853516386512
2.6151776879720767,2.5204133001741353,1.387,0.7523213975423337,1.1563092039031382,1.078948430009746,1.2311776879720768,1.7971604521459121,1.3984078320788185,1.4414648701643893
2.6055889136392745,2.525465230964473,1.377,0.67773302085738,1.452864076884013,1.2310488837098488,1.2315889136392746,1.8493210212068856,1.0647206728818202,1.2944163472546242
2.6000604183445724,2.776111192749393,1.377,1.0960487453512797,1.6110279535167806,1.6120292863915666,1.2310604183445724,1.6848844445427513,1.1747691064593373,1.1640819063578265
2.6319947992935924,2.593766011910189,1.393,0.9389378711145236,1.5304310802472032,1.352694864986731,1.2479947992935925,1.637839447976163,1.083433260657778,1.2410711469234579
2.6698040888276604,2.7492394904337383,1.385,0.852828029903201,1.4722016985507504,1.5143256491975998,1.2688040888276604,1.9080983409767547,1.2393254180063187,1.2349138412361385
2.5725106327078855,2.470440460001978,1.375,0.9418931226443157,1.621956532025672,1.7755011607549602,1.2055106327078855,1.5208377708551408,0.8599299280768227,0.6949392992470176
2.536405014025516,2.626111231024535,1.361,1.1442315179199491,1.3531505667506327,1.4860725954698877,1.1484050140255162,1.5055220309782718,1.2526275258366366,1.1400386355546472
2.5891101755240276,2.6613282050653257,1.383,1.1571581447494892,1.213249479465894,1.1093087191483118,1.2241101755240278,1.4855538854271357,1.4475769854881624,1.552019485917014
2.5806475975593766,2.6196968774490403,1.379,1.004882950634447,1.8005366308478885,1.7416345876628325,1.1796475975593765,1.6240949281747956,0.7758075389877978,0.8780622897862078
2.668623632607497,2.6552271207041387,1.378,0.929551184303692,1.154101227588096,1.1641925280879446,1.285623632607497,1.7173404385579278,1.518111232055107,1.491034592616194
2.5195198047018676,2.4905367632056534,1.359,0.8994772910746326,1.0916093045596729,1.2752812922331636,1.1475198047018675,1.5961723994959696,1.3640261949963561,1.2152554709724899
2.6468086143258285,2.7706956435231134,1.372,1.1142452723589833,1.4688620746042054,1.821985535530694,1.2328086143258288,1.662327614382602,1.2569868660215282,0.9487101079924194
2.6111081889160106,2.53980874469484,1.392,0.9144466389583297,1.525370350720622,1.435756707074476,1.2351081889160105,1.610426743498214,1.0276191643376538,1.104052037620364
2.5918739620956925,2.6380880869023073,1.379,0.9618897423700405,1.1290550379963085,1.1204055404991533,1.2078739620956926,1.6679223311126745,1.517787849751954,1.517682546403154
2.582979966220818,2.6101262651598645,1.374,0.9944725983547489,1.4065646954711086,1.4557832890007205,1.1969799662208178,1.6193235196440823,1.1948588916642342,1.154342976159144
2.6248496545266535,2.6346187721990573,1.363,0.856774588445731,1.6399220360605247,1.6661097534734512,1.2338496545266533,1.7927276391070015,0.9492627088763486,0.968509018725606
2.6022397996177493,2.672291209411948,1.377,0.9923669395681987,1.5118941367153131,1.487620127166784,1.2102397996177492,1.6879570354529538,1.164568141782415,1.1846710822451643
2.580494589340788,2.6116983555500717,1.357,0.9055195269000051,1.77268653054576,1.6666119908738608,1.188494589340788,1.710791322993876,0.7992354322998029,0.9450863646762109
2.598279858399393,2.535821538180915,1.396,0.7830347938530231,1.2198614416957092,1.2770069237086703,1.211279858399393,1.7590339205954741,1.3090844748109067,1.2588146144722445
2.599168536175305,2.587747320820749,1.383,0.8593376694440665,1.2647936565024887,1.313815179387201,1.2201685361753054,1.7199798696388204,1.3269759189374895,1.2739321414335478
2.594278878414032,2.650625090491509,1.387,0.984458169503542,1.7101670774579885,1.4316156431445848,1.2222788784140317,1.6609264247050202,0.9479430950258007,1.2190094473469244
2.612388062954084,2.588606485970491,1.394,1.1139246712136253,1.289644710774042,1.0293177557860222,1.2253880629540839,1.4823241089581431,1.2949971046949065,1.5592887301844687
2.6184930405740876,2.6818169374359364,1.3780000000000001,1.0224995821847578,1.2186300045775436,1.351925678830229,1.2444930405740875,1.6726441735877255,1.4729163775619694,1.3298912586057074
2.498276980170049,2.368161406259751,1.367,0.823498591371012,1.2061898240251971,1.3633599126644227,1.118276980170049,1.5360932932696374,1.151722172158767,1.0048014935953282
2.554920850754379,2.502334099327103,1.378,0.7807319949692935,1.3607978018673677,1.268037951461463,1.1519208507543792,1.7292790503680384,1.136760738589941,1.2342961478656398
2.5934504498600224,2.5483634926892593,1.398,0.9261510499282659,1.2661842300293493,1.4439505962047865,1.2294504498600225,1.6162050587395438,1.3330124111362638,1.1044128964844728
2.589541139089836,2.4883275626170347,1.403,0.9951318597114682,1.276250116756342,1.0086468646559128,1.2005411390898362,1.4816668782910003,1.1909795685109914,1.479680697961122
2.548050531739725,2.4629494652061426,1.358,0.7402522184016699,1.5377582816906097,1.3666034016401465,1.1510505317397248,1.717898872920304,0.8854076173100974,1.096346063565996
2.5982203904680317,2.542739025502815,1.379,0.9003791001247328,1.4427269975435675,1.557904034994769,1.2242203904680315,1.6389919683731664,1.1412113155076336,0.984834990508046
2.554441242975689,2.6126474879503254,1.372,0.8504034320848143,1.2052185214204814,1.1251243053582383,1.178441242975689,1.7582298829864529,1.4336169958754137,1.4875231825920872
2.5495308412798976,2.4695916372404856,1.372,0.9897085579044277,0.9360512746730383,0.6963426246291868,1.1705308412798976,1.4756566841178256,1.542531687272613,1.7732490126112987
2.6183550204225057,2.640674390129828,1.374,1.0928810140117893,1.5973320003325187,1.196709455470915,1.2423550204225058,1.5550587688766047,1.0253879649658464,1.4439649346589132
2.5462820061792115,2.534452725932762,1.396,0.8076912956525774,1.2164485023420695,1.3926553090832328,1.1892820061792118,1.6945329927582355,1.3496619370438534,1.141797416849529
2.601194720791672,2.4906247282575458,1.366,0.8251371424833511,1.274356152982245,1.2735091956291984,1.2131947207916722,1.6684576929889297,1.2181288482986483,1.2171155326283474
2.5841924994191294,2.609218991000069,1.369,0.9212189136565233,1.5881455753935847,1.8120262658561432,1.1771924994191292,1.6867225965578214,0.9776286768135054,0.7971927251439257
2.6335098336185716,2.663396273950453,1.388,0.9663050100215177,1.5881732623000728,1.5963168243326364,1.2495098336185715,1.7161347951911963,1.068133018859712,1.0670794496178166
2.539683314934704,2.563003352348393,1.367,0.9724243358766336,1.4029410681955867,1.372112899118226,1.1706833149347038,1.5848933990865146,1.177772163826442,1.1908904532301667
2.5374191212706547,2.454605324197145,1.376,0.7376140977206517,1.3095708465633202,1.438562877992524,1.1924191212706547,1.6921972762899733,1.129173038876693,1.0160424462046211
2.6535083417173655,2.695346734375554,1.394,0.8915026599453473,1.1376825712223217,0.7481829575065935,1.2985083417173653,1.8037955097245235,1.5831425922156126,1.9471637768689605
2.59975052406581,2.558196069734592,1.355,0.738510513832195,1.007167437822081,0.9638880279773363,1.2017505240658102,1.8571862257894955,1.5336424745570147,1.5943080417572557
2.647691413451152,2.5863413496454375,1.354,0.9118802673251809,1.6139292449502414,1.7975609235416716,1.236691413451152,1.716007631447334,0.9403220415694709,0.7887804261037659
2.6267366178144713,2.6286179265435594,1.369,1.1028141759063608,1.5291560759116096,1.5451315014306748,1.2447366178144712,1.5390009887188836,1.0761092657008728,1.0834864251128846
2.5951114888255797,2.599753978015684,1.404,0.8859717586495882,1.442025340169397,1.470057068939656,1.2301114888255797,1.7062496485726857,1.1934315404251525,1.1296969090760283
2.5905205790753403,2.5409314027177543,1.357,0.8253954993701524,1.187408278942118,1.2487112532095503,1.2025205790753404,1.729998485655963,1.3219172961145522,1.292220149508204
2.658204435643285,2.772122739923317,1.373,1.015187194983442,1.826793345003723,2.0575216206711513,1.273204435643285,1.780455413007959,0.9203693326098509,0.7146011192521655
2.5563147250373985,2.5822848576754853,1.371,1.0187837483298785,1.4496229890539207,1.3647054911134262,1.1753147250373985,1.5650047151397912,1.1305397047455161,1.2175793665620591
2.5655650173148454,2.5654123016248294,1.3760000000000001,0.7060557402537361,1.4047342936614406,1.3567478953692673,1.2065650173148452,1.8458398808116876,1.1875812995879054,1.208664406255562
2.571721864383231,2.6038930440261794,1.373,1.0589989841002756,1.3010567088245848,1.250296000814524,1.1937218643832308,1.539587206671926,1.3142962932940396,1.3535970432116553
2.644559748717206,2.7744487785353007,1.385,0.9946189091728017,1.323562008628573,1.2078958440095788,1.2585597487172062,1.7715420418229526,1.4311509574729033,1.5665529345257219
2.604317250658824,2.5693762441530748,1.371,0.9979894896756691,1.4673738258952895,1.273163091039211,1.2383172506588238,1.5602568784627713,1.1195241401168536,1.2962131531138636
2.5493173577707657,2.4718672861399322,1.359,0.8183861385152154,0.8052411931623085,0.7535971236519403,1.1633173577707658,1.6548859732391075,1.6607746628385953,1.718270162487992
2.5672913076187043,2.6612868121257387,1.363,0.9964738282340004,1.174957638848229,1.247606208890518,1.184291307618704,1.6850563016029607,1.4664563585495676,1.4136806032352207
2.5097027677345274,2.4544367925153088,1.352,0.9337008226082423,1.2257924854636937,1.105365836627913,1.1287027677345272,1.5260735566588346,1.1976676538538504,1.3490709558873957
2.6330992704083815,2.4374732118797224,1.372,0.8148336825881214,1.4719635043036445,1.2820959912532646,1.2390992704083816,1.632988109226565,0.9657616981541206,1.1553772206264579
2.528429053146226,2.6303314771818633,1.378,0.7921697876994683,1.2126827029003608,1.0257161747541095,1.1594290531462264,1.8515191233519,1.4156886093874959,1.6046153024277539
2.5468266519955054,2.5140872279681563,1.359,0.9900261190794883,1.6852719065232753,1.6099492661335457,1.1728266519955053,1.5393478117220032,0.7923477626934754,0.9041379618346106
2.6311409815795455,2.5563170692941815,1.382,0.8222529731503132,1.8030096865004497,2.2079866362581413,1.2491409815795456,1.732660020840978,0.7347711647152395,0.34833043303604017
2.6776377096522377,2.597211721509254,1.349,1.0580345888532416,1.6005235583187345,1.730769369539884,1.2746377096522377,1.5451966104432524,0.9558611625411929,0.8664423519693698
2.6251651237780775,2.6884487394568013,1.354,0.956455060033344,1.5410050726934825,1.5544349294121491,1.2231651237780776,1.7528138644865914,1.1175846005012142,1.1340138100446522
2.622735095656941,2.62471007718144,1.363,0.9715196664843094,1.3296087771947673,1.338395850303693,1.2367350956569412,1.666968090327922,1.2760518090547457,1.2863142268777468
2.574750569743939,2.5048632130718307,1.383,0.5966954517374994,1.0471387948113386,1.1169283765613844,1.225750569743939,1.8855146063141326,1.4626252876375598,1.3879348365104462
2.6277440210567264,2.6689173352037807,1.345,1.0118738688080045,1.4942848422634483,1.651747659100023,1.2327440210567262,1.6773056882264394,1.0937122314971583,1.0171696761037576
2.6371985728105827,2.560207642598164,1.401,0.7885075274030454,1.2189894240890697,1.1762376738141302,1.2701985728105827,1.7312257711582537,1.3383390814068292,1.3839699687840339
2.5317900961510613,2.531029091606209,1.363,0.9664220810628676,1.365163506070128,1.1269093385725926,1.1297900961510612,1.5764658491107642,1.0990028674536945,1.4041197530336165
2.5937339428757182,2.652936479451196,1.364,1.0102541879649451,1.3541300862322783,1.234129755286792,1.2117339428757183,1.6501972307924015,1.2661296852940231,1.418806724164404
2.586195752359825,2.5667303660665417,1.378,0.937882709917387,1.2328775011630093,1.38268411181969,1.2011957523598253,1.6401153864444191,1.3497283199521837,1.1840462542468517
2.634270252997859,2.761558866815898,1.388,1.0975587466852064,1.3865209880350897,1.5781023814569384,1.246270252997859,1.6536979967163001,1.3704910922048679,1.1834564853589598
2.5978945926483163,2.5897977803544605,1.388,0.7307163482921485,1.4652101097453343,1.6848774855221835,1.1928945926483163,1.889878312719511,1.1366242409504934,0.904920294832277
2.716434882484931,2.7446510230983003,1.39,1.0912442964824278,1.3926965883654732,1.36434084952788,1.319434882484931,1.6588555670141047,1.3600025500466706,1.3803101735704204
2.6180939945768804,2.7016510920836256,1.362,1.0178939742867184,1.1961814035596974,0.884497079354696,1.2340939945768805,1.6964649459654106,1.4848174047827787,1.8171540127289296
2.569176870823556,2.575388283147726,1.376,0.6967758640233886,1.1909267012643512,1.0304032469876983,1.176176870823556,1.9222946094732887,1.377599379663272,1.5449850361600277
2.596574011526044,2.6523887142420346,1.391,0.8287536695871146,1.4525443315271487,1.23086044208901,1.206574011526044,1.8266353077645459,1.2101115720811166,1.4215282721530247
2.5484542948521214,2.6818229663039452,1.354,1.2300567721704965,1.4189337891270397,1.3370588858262051,1.1564542948521213,1.4549871677462995,1.228648543010118,1.34476408047774
2.6179329001143126,2.5999969338282485,1.408,0.9059408596886698,1.372975572014472,1.4802871981240018,1.2399329001143127,1.6846388895848696,1.2732574006011754,1.1197097357042467
2.595122078833377,2.635111636101712,1.385,1.0501263835570491,1.225688876624782,1.2244269896464917,1.218122078833377,1.5719381530103664,1.3929458666667267,1.4106846464552203
2.632172164519476,2.723292407962511,1.3860000000000001,0.922961220654286,1.4581646411588307,1.4848677370229857,1.2521721645194759,1.8157876912648285,1.276275271647288,1.2384246709395255
2.6225067235529793,2.7393117121608173,1.395,1.0151078416302977,1.1948488538460662,1.3150414762510316,1.2485067235529794,1.6989936268702746,1.5410704853359776,1.4242702359097856
2.6255367611459057,2.542631982142227,1.386,1.022193803769477,1.2628858759226016,1.48917636890657,1.2535367611459058,1.5199578492122285,1.300302760423215,1.0534556132356572
2.6568944628336792,2.6218125103753107,1.401,1.042468224945072,1.3519695373940033,1.2802023549976334,1.2808944628336791,1.584476069001559,1.299678235171348,1.3416101553776774
