truth_direct_effect,truth_indirect_effect,ols_direct_effect,ols_direct_effect_se,ols_direct_effect_up,ols_direct_effect_low,ols_indirect_effect,ols_indirect_effect_se,ols_indirect_effect_up,ols_indirect_effect_low,cf_direct_effect,cf_direct_effect_se,cf_direct_effect_up,cf_direct_effect_low,cf_indirect_effect,cf_indirect_effect_se,cf_indirect_effect_up,cf_indirect_effect_low,sigma_1
1.4299,1.1406311379479286,0.5513423777787155,0.02726783394918109,0.5974335647728833,0.5099164679695104,2.033741292201286,0.029903243812806447,2.08058582478532,1.994072086270037,1.665333635315181,0.25860838391662716,2.1258930855902882,1.3281340346274204,0.9650881812653612,0.2183107531049515,1.2720439650948376,0.5906075780497207,0
1.4299,1.1406311379479286,0.5529063195890246,0.04275034518218769,0.6234497035608033,0.49331598150801115,2.0383427808382217,0.014507914627427334,2.0476891854068198,2.00660451683095,1.6266845042275837,0.30994565469273294,2.164362765587819,1.2676810802153349,0.9942454735331413,0.2469991363845944,1.3189938354561086,0.6126010962450126,1
1.4299,1.1406311379479286,0.5465825863065794,0.03491701491216572,0.6019771472697932,0.48763783620370593,2.0323470647789277,0.03551524715144227,2.09001577282583,1.9905935470685845,1.4949071210350233,0.12691211989664258,1.6402726758207593,1.2644852986178097,1.1094966683637035,0.09235471484683916,1.2769506714010508,1.0047131092780184,2
