truth_direct_effect,truth_indirect_effect,ols_direct_effect,ols_direct_effect_se,ols_direct_effect_up,ols_direct_effect_low,ols_indirect_effect,ols_indirect_effect_se,ols_indirect_effect_up,ols_indirect_effect_low,heckit_direct_effect,heckit_direct_effect_se,heckit_direct_effect_up,heckit_direct_effect_low,heckit_indirect_effect,heckit_indirect_effect_se,heckit_indirect_effect_up,heckit_indirect_effect_low,cf_direct_effect,cf_direct_effect_se,cf_direct_effect_up,cf_direct_effect_low,cf_indirect_effect,cf_indirect_effect_se,cf_indirect_effect_up,cf_indirect_effect_low,rho
1.401,1.0873207684482682,1.2695167420119893,0.07067761511106779,1.4000209964860757,1.1202250965860465,1.2627419313544,0.0710896672068429,1.4083390610327384,1.1281831067358679,1.3584847438936651,0.20078749543411556,1.7964172961975549,1.0073496254531504,1.1928871913129562,0.1970456710765413,1.575123552200646,0.7935990619503516,1.2114963185425416,0.2049052597882034,1.5929823019558729,0.7885318335406588,1.338654097280281,0.209515985747313,1.7540235193062679,0.9520079052728727,-1
1.3739999999999999,1.0776372056762196,1.2043845281423602,0.07578440145995807,1.3581325788386838,1.057258976462823,1.3329832634695342,0.07932388555527195,1.4846711629953315,1.1831462216131738,1.4099427160680453,0.21113248867394294,1.838668417402876,1.0294307776042109,1.1512286733150379,0.20043426408599269,1.528779850894272,0.728828013729653,1.32573780734938,0.23303289612834346,1.8006961199558509,0.8964554210968015,1.2131912033524785,0.23013720093735213,1.6609627416854005,0.7279142359114371,-0.75
1.375,1.1419358028824331,1.2717639695782263,0.07698106105839028,1.4211324771842808,1.1221785225391023,1.3999869083548457,0.07613003413923206,1.5582531937010702,1.2619865128160157,1.1701952211301794,0.19229729882889993,1.5696447677362468,0.7852396764842637,1.414673737649991,0.19852907471280665,1.797407511036979,1.012912844159968,1.1979862366201766,0.2096379609859923,1.5930511209945402,0.7742975723259522,1.4165688585367786,0.21900197540938404,1.84395961666639,1.0200267587738312,-0.5
1.345,1.1331720904038627,1.4645608915403092,0.0842009727043473,1.634910825167694,1.2986736024704404,1.2855500306949892,0.08061124595509858,1.4533479289059643,1.142457452751725,1.3582739101668038,0.20761811734463106,1.769558114083194,0.9615965289493346,1.356420383860138,0.2077081241208091,1.7924206193556043,0.9624280712348814,1.2088449349424093,0.25472399059650225,1.7190624463025246,0.6763522493453513,1.5179491584625362,0.2617443404189161,2.0552900087378476,1.0014812955574275,-0.25
1.375,1.168664145946504,1.1536097257143034,0.1136794448514406,1.3665626412907952,0.9300389959099974,1.5685096031078194,0.10132411315862855,1.7797874536176341,1.3859855768305718,1.0429726618724748,0.2670110313038022,1.6018361874192721,0.5490113992240597,1.7020321683296251,0.25455801390268906,2.1756882817394203,1.195827728239562,1.0170597373086172,0.29331423804288403,1.6000489861695009,0.4599258852390904,1.731628076026942,0.2872593530713586,2.2754100287882517,1.195858611864793,0
1.362,1.1523410691055551,1.0073169428946784,0.1207193451606803,1.2460960995196833,0.7553083675652359,1.5288636085072695,0.11328989759466869,1.7655929242604707,1.3116547476967073,1.6025457902747378,0.23667447318995144,2.083596548975403,1.147306042602636,0.8683225164985169,0.22360790026884697,1.3079814498415712,0.4351877118774569,1.5628649250506494,0.2673666920425813,2.1188362429631744,1.0535664538282683,0.9274001934340453,0.27574961292740496,1.4682563854039505,0.36691181285591223,0.25
1.383,1.1924978138555031,1.0556188148136298,0.10972116093694467,1.2716686668938837,0.837741698513395,1.4962169128551688,0.10377672169091723,1.7044456915860886,1.3057305117874576,1.4692666873582745,0.18470285521993077,1.8370608507239345,1.1199185906189517,1.0831439861105068,0.17908386700394252,1.434715395217127,0.7321537485940287,1.414370825840986,0.23492682424736766,1.8626589830599596,0.961560974316206,1.1398013139631635,0.233049639953666,1.5964078812056464,0.6970763134371641,0.5
1.375,1.197128103138643,0.6275232683145954,0.154988524745595,0.9472771547369044,0.333759863103846,1.9396649601248896,0.15175329923279435,2.2290402223475727,1.6403101174586139,1.4045446767272296,0.27736433031897817,1.984365943287445,0.8815775823757003,1.1582748366715538,0.2628536180160725,1.6554328390516995,0.6094521349355045,1.3524113000806548,0.3612667561684174,2.1070767647249,0.6564915278564516,1.2042027888072349,0.3540272433329837,1.8781747467688839,0.5048603298127479,0.75
1.404,1.140073395222829,0.5488716586389443,0.16990637908136888,0.8626869835113039,0.19939038131145953,2.035828113162256,0.15305662399996872,2.3712531333777798,1.7676151118476133,1.3669146408085484,0.24471092907747627,1.8441798354714813,0.8761941559730383,1.2352534735869771,0.22598112609294366,1.6875254224845222,0.7897255304049587,1.5169130111605809,0.34246517784814295,2.197734170014426,0.8550935496991314,1.068129187149598,0.3206146452772994,1.6670604660175103,0.4071431152210081,1
